Cod_setor,lider_masculino,lider_feminino,porcentagem_lideres_femininos
250280505000019,139,100,41.84100418410041
250280505000020,116,56,32.55813953488372
250290405000001,94,43,31.386861313868614
250290405000002,158,66,29.464285714285715
250290405000003,149,86,36.59574468085106
250290405000004,260,92,26.136363636363637
250290405000005,72,25,25.773195876288657
250290405000006,82,8,8.88888888888889
250290405000007,72,13,15.294117647058824
250290405000008,104,49,32.02614379084967
250290405000009,192,76,28.35820895522388
250290405000010,86,99,53.51351351351351
250300105000001,155,87,35.9504132231405
250300105000002,234,108,31.57894736842105
250300105000003,196,87,30.742049469964666
250300105000004,177,88,33.20754716981132
250300105000005,164,97,37.16475095785441
250300105000006,150,73,32.73542600896861
250300105000007,194,174,47.28260869565217
250300105000008,114,64,35.95505617977528
250300105000009,180,87,32.58426966292135
250300105000010,116,55,32.16374269005848
250300105000011,59,9,13.23529411764706
250300105000012,106,29,21.48148148148148
250300105000013,156,26,14.285714285714285
250300105000014,14,6,30
250300105000015,137,78,36.27906976744186
250300105000016,107,38,26.20689655172414
250300105000017,165,81,32.926829268292686
250300105000018,172,103,37.45454545454546
250300105000019,144,76,34.54545454545455
250300105000020,138,62,31
250300115000001,238,135,36.193029490616624
250300115000002,157,83,34.583333333333336
250300115000003,120,40,25
250300115000004,65,32,32.98969072164948
250300115000005,17,4,19.047619047619047
250300115000006,29,8,21.62162162162162
250300115000007,148,61,29.1866028708134
250310005000001,75,58,43.609022556390975
250310005000002,125,90,41.86046511627907
250310005000003,141,38,21.22905027932961
250310005000004,64,12,15.789473684210526
250310005000005,145,49,25.257731958762886
250310005000006,36,23,38.983050847457626
250310005000007,218,80,26.845637583892618
250310005000008,95,56,37.086092715231786
250310005000009,117,86,42.364532019704434
250320905000001,179,146,44.92307692307692
250320905000002,95,62,39.490445859872615
250320905000003,123,85,40.86538461538461
250320905000004,146,110,42.96875
250320905000005,136,88,39.285714285714285
250320905000006,134,93,40.969162995594715
250320905000007,177,147,45.370370370370374
250320905000008,96,99,50.76923076923077
250320905000009,97,86,46.994535519125684
250320905000010,118,264,69.10994764397905
250320905000011,86,99,53.51351351351351
250320905000012,89,181,67.03703703703704
250320905000013,52,118,69.41176470588235
250320905000014,127,136,51.71102661596958
250320905000015,67,3,4.285714285714286
250320905000016,65,184,73.89558232931726
250320905000017,139,87,38.49557522123894
250320905000018,29,7,19.444444444444446
250320905000019,177,64,26.556016597510375
250320905000020,82,53,39.25925925925926
250320905000021,67,37,35.57692307692308
250320905000022,111,44,28.387096774193548
250320905000023,49,28,36.36363636363637
250320905000024,79,56,41.48148148148148
250320905000025,138,93,40.25974025974026
250320905000026,89,148,62.447257383966246
250320905000027,78,53,40.458015267175576
250320905000028,100,70,41.17647058823529
250320905000029,95,55,36.666666666666664
250320905000030,93,60,39.21568627450981
250320905000031,90,66,42.30769230769231
250320905000032,100,36,26.47058823529412
250320905000033,173,102,37.09090909090909
250320905000034,93,66,41.509433962264154
250320905000035,87,37,29.838709677419356
250320905000036,135,54,28.57142857142857
250320905000037,246,98,28.488372093023255
250320905000038,0,0,NaN
250320905000039,0,0,NaN
250320905000040,102,82,44.565217391304344
250320905000041,130,80,38.095238095238095
250320905000042,98,52,34.66666666666667
250320905000043,102,106,50.96153846153846
250320905000044,78,86,52.4390243902439
250320905000045,113,123,52.118644067796616
250320905000046,110,59,34.9112426035503
250320905000047,85,50,37.03703703703704
250320905000048,92,119,56.39810426540285
250320905000049,100,73,42.19653179190752
250320905000050,167,85,33.730158730158735
250320905000051,43,27,38.57142857142858
250320905000052,42,14,25
250320905000053,142,108,43.2
250320905000054,83,130,61.03286384976526
250320905000055,177,101,36.330935251798564
250320905000056,170,91,34.865900383141764
250320905000057,28,13,31.70731707317073
250320905000058,56,23,29.11392405063291
250320905000059,75,14,15.730337078651685
250320905000060,45,30,40
250320905000061,77,24,23.762376237623762
250320905000062,149,134,47.349823321554766
250320905000063,156,116,42.64705882352941
250320905000064,159,36,18.461538461538463
250320905000065,85,71,45.51282051282051
250320905000066,161,80,33.19502074688796
250320905000067,257,105,29.005524861878452
250320905000068,143,133,48.188405797101446
250320905000069,215,161,42.819148936170215
250320905000070,307,216,41.30019120458891
250320905000071,84,36,30
250320905000072,73,31,29.807692307692307
250320905000073,131,65,33.16326530612245
250320905000074,97,43,30.714285714285715
250320905000075,122,52,29.88505747126437
250320905000076,121,48,28.402366863905325
250320905000077,68,61,47.286821705426355
250320905000078,65,59,47.58064516129033
250320925000001,140,105,42.857142857142854
250320925000002,155,196,55.84045584045584
250320925000003,101,106,51.20772946859904
250320925000004,122,79,39.30348258706468
250320925000005,145,116,44.44444444444444
250320925000006,140,168,54.54545454545454
250320925000007,230,94,29.01234567901235
250320925000008,122,100,45.04504504504504
250320925000009,101,165,62.03007518796993
250330805000001,184,86,31.851851851851855
250330805000002,249,88,26.112759643916917
250330805000003,92,37,28.68217054263566
250330805000004,0,0,NaN
250330805000005,91,39,30
250330805000006,112,13,10.4
250330805000007,177,73,29.2
250330805000008,234,82,25.949367088607595
250330805000009,126,44,25.882352941176475
250330805000010,49,13,20.967741935483872
250330805000011,0,0,NaN
250330810000001,13,15,53.57142857142857
250330810000002,29,19,39.58333333333333
250330815000001,35,12,25.53191489361702
250330815000002,194,48,19.834710743801654
250330815000003,86,38,30.64516129032258
250330820000001,26,23,46.93877551020408
250330820000002,64,64,50
250330820000003,74,17,18.681318681318682
250340705000001,144,54,27.27272727272727
250340705000002,85,36,29.75206611570248
250340705000003,107,39,26.71232876712329
250340705000004,191,38,16.593886462882097
250340705000005,23,13,36.11111111111111
250340705000006,188,113,37.54152823920266
250350605000001,116,72,38.297872340425535
250350605000002,132,82,38.31775700934579
250350605000003,75,75,50
250350605000004,92,63,40.64516129032258
250350605000005,121,171,58.56164383561644
250350605000006,182,96,34.53237410071942
250350605000007,151,110,42.1455938697318
250350605000008,141,60,29.850746268656714
250350605000009,101,49,32.666666666666664
250350605000010,118,29,19.727891156462583
250350605000011,87,33,27.500000000000004
250350605000012,47,16,25.396825396825395
250350605000013,97,31,24.21875
250350605000014,59,20,25.31645569620253
250350605000015,145,25,14.705882352941178
250350605000016,32,51,61.44578313253012
250350605000017,18,3,14.285714285714285
250350605000018,219,67,23.426573426573427
250350605000019,269,156,36.705882352941174
250350605000020,17,5,22.727272727272727
250350605000021,69,47,40.51724137931034
250350605000022,43,157,78.5
250350605000023,109,114,51.12107623318386
250350605000024,52,166,76.14678899082568
250350605000025,94,94,50
250350605000026,142,82,36.607142857142854
250355505000001,106,114,51.81818181818182
250355505000002,138,120,46.51162790697674
250355505000003,99,145,59.42622950819673
250355505000004,38,28,42.42424242424242
250355505000005,24,18,42.857142857142854
250355505000006,4,13,76.47058823529412
250355505000007,42,80,65.57377049180327
250355505000008,107,90,45.68527918781726
250355505000009,120,266,68.9119170984456
250355505000010,53,38,41.75824175824176
250355505000011,89,76,46.06060606060606
250360505000001,131,142,52.01465201465202
250360505000002,167,59,26.10619469026549
250360505000003,115,218,65.46546546546547
250360505000004,97,159,62.109375
250360505000005,134,120,47.24409448818898
250360505000006,79,11,12.222222222222221
250360505000007,72,24,25
250360505000008,88,49,35.76642335766424
250360505000009,91,32,26.01626016260163
250360505000010,91,23,20.175438596491226
250360505000011,147,51,25.757575757575758
250370405000001,150,125,45.45454545454545
250370405000002,129,117,47.5609756097561
250370405000003,118,73,38.21989528795812
250370405000004,114,122,51.69491525423729
250370405000005,142,153,51.864406779661024
250370405000006,100,124,55.35714285714286
250370405000007,110,181,62.19931271477663
250370405000008,158,122,43.57142857142857
250370405000009,174,109,38.515901060070675
250370405000010,122,82,40.19607843137255
250370405000011,132,69,34.32835820895522
250370405000012,202,83,29.122807017543863
250370405000013,159,70,30.567685589519648
250370405000014,191,142,42.64264264264264
250370405000015,161,117,42.086330935251794
250370405000016,306,107,25.907990314769975
250370405000017,145,93,39.075630252100844
250370405000018,122,112,47.863247863247864
250370405000019,121,79,39.5
250370405000020,86,72,45.56962025316456
250370405000021,204,171,45.6
250370405000022,182,130,41.66666666666667
250370405000023,144,90,38.46153846153847
250370405000024,75,173,69.75806451612904
250370405000025,124,109,46.78111587982833
250370405000026,133,123,48.046875
250370405000027,162,108,40
250370405000028,157,100,38.91050583657588
250370405000029,220,105,32.30769230769231
250370405000030,249,154,38.21339950372209
250370405000031,153,80,34.33476394849785
250370405000032,148,97,39.59183673469388
250370405000033,116,236,67.04545454545455
250370405000034,203,109,34.93589743589743
250370405000035,259,158,37.88968824940048
250370405000036,224,144,39.130434782608695
250370405000037,159,92,36.65338645418327
250370405000038,196,170,46.44808743169399
250370405000039,241,120,33.2409972299169
250370405000040,137,36,20.809248554913296
250370405000041,43,12,21.818181818181817
250370405000042,205,67,24.63235294117647
250370405000043,130,22,14.473684210526317
250370405000044,87,36,29.268292682926827
250370405000045,170,42,19.81132075471698
250370405000046,199,57,22.265625
250370405000047,182,39,17.647058823529413
250370405000048,77,29,27.358490566037734
250370405000049,66,54,45
250370405000050,26,9,25.71428571428571
250370405000051,202,69,25.461254612546124
250370405000052,176,40,18.51851851851852
250370405000053,202,83,29.122807017543863
250370405000054,187,85,31.25
250370405000055,126,175,58.139534883720934
250370405000056,170,78,31.451612903225808
250370405000057,161,38,19.09547738693467
250370405000058,174,88,33.587786259541986
250370405000059,77,175,69.44444444444444
250370405000060,264,131,33.164556962025316
250370405000061,146,87,37.33905579399141
250370405000062,98,55,35.947712418300654
250370405000063,137,94,40.692640692640694
250370405000064,138,90,39.473684210526315
250370410000001,152,57,27.27272727272727
250370410000002,70,5,6.666666666666667
250370410000003,128,48,27.27272727272727
250370410000004,115,65,36.11111111111111
250370410000005,32,40,55.55555555555556
250370410000006,69,17,19.767441860465116
250370410000007,138,72,34.285714285714285
250370410000008,72,16,18.181818181818183
250375305000001,184,93,33.57400722021661
250375305000002,136,22,13.924050632911392
250375305000003,139,108,43.7246963562753
250375305000004,41,5,10.869565217391305
250375305000005,60,2,3.225806451612903
250375305000006,23,11,32.35294117647059
250380305000001,195,144,42.47787610619469
250380305000002,209,99,32.142857142857146
250380305000003,223,127,36.285714285714285
250380305000004,163,60,26.905829596412556
250380305000005,72,18,20
250380305000006,98,37,27.40740740740741
250380305000007,165,93,36.04651162790697
250390205000001,72,181,71.54150197628458
250390205000002,137,77,35.981308411214954
250390205000003,132,126,48.837209302325576
250390205000004,170,35,17.073170731707318
250390205000005,32,54,62.7906976744186
250390205000006,113,43,27.564102564102566
250390205000007,140,67,32.367149758454104
250390205000008,44,21,32.30769230769231
250390205000009,98,73,42.69005847953216
250390210000001,34,43,55.84415584415584
250390210000002,117,48,29.09090909090909
250400905000001,127,152,54.48028673835126
250400905000002,111,110,49.7737556561086
250400905000003,98,73,42.69005847953216
250400905000004,95,116,54.976303317535546
250400905000005,73,61,45.52238805970149
250400905000006,154,117,43.17343173431734
250400905000007,175,175,50
250400905000008,109,75,40.76086956521739
250400905000009,82,52,38.80597014925373
250400905000010,135,135,50
250400905000011,102,93,47.69230769230769
250400905000012,98,106,51.9607843137255
250400905000013,109,92,45.77114427860697
250400905000014,118,133,52.98804780876494
250400905000015,33,54,62.06896551724138
250400905000016,110,104,48.598130841121495
250400905000017,132,117,46.98795180722892
250400905000018,139,150,51.903114186851205
250400905000019,128,126,49.60629921259843
250400905000020,135,175,56.451612903225815
250400905000021,130,73,35.960591133004925
250400905000022,74,67,47.5177304964539
250400905000023,66,107,61.849710982658955
250400905000024,144,106,42.4
250400905000026,107,173,61.78571428571429
250400905000027,166,89,34.90196078431372
250400905000028,158,98,38.28125
250400905000029,181,98,35.12544802867383
250400905000030,111,96,46.3768115942029
250400905000031,106,152,58.91472868217055
250400905000032,170,160,48.484848484848484
250400905000033,129,106,45.1063829787234
250400905000034,127,142,52.78810408921933
250400905000035,176,96,35.294117647058826
